"created_at","text","sentiment"
"2013-02-11 16:14:32","$DPZ a five bagger in pizza, no carbs, if you own domino's stock since 2010...' the markets are magical '","positive"
"2013-02-11 16:22:30","$FSLR Nice Breakout w volume. Next resistance lies at $33.38 URL ","positive"
"2013-02-11 16:34:26","Green Weekly & Monthly Triangle on $ESSX,.....Net Profit $ 18,664.75 (6.81%) URL ","positive"
"2013-02-11 16:35:14","Green Weekly & Monthly Triangle on $ESSX,.....Net Profit $ 18,664.75 (6.81%) URL ","positive"
"2013-02-11 16:35:42","$AAPL is having a great day! I think we've seen the bottom.","positive"
"2013-02-11 17:00:06","Currently holding $ARNA $DVAX $ENDP $FB $GALE $LNKD $WCRX","positive"
"2013-02-11 17:07:01","$LNKD a strong follow thru day on volume - exactly what you want to see for confirmation URL ","positive"
"2013-02-11 17:16:13","we have a joke abt how often it seems $JEF is wrong when they make a reco or PT change the day b4 a co reports: raised PT on $KORS...#RuhRoh","positive"
"2013-02-11 17:36:37","$TELK long 1.65","positive"
"2013-02-11 17:39:35","Green Weekly Triangle on $MLNK,....Open Long position at 3.17,...Opening both Long and Short  URL ","positive"
"2013-02-11 17:43:03","Green Weekly Triangle on $MLNK,....Open Short position at 3.17,...Opening both Long and Short  URL ","positive"
"2013-02-11 17:43:21","Green Weekly Triangle on $MLNK,....Open Short position at 3.17,...Opening both Long and Short  URL ","positive"
"2013-02-11 18:02:17","$ZNGA $BYD $MGM These ready to sell yet on the NJ online gambling bill that will fail?","negative"
"2013-02-11 18:20:15","$NVDA Wants to breakout.12.69 is short-term resistance.  URL ","positive"
"2013-02-11 18:33:20","$EXPR watch this consolidation, a volatility squeeze seems eminent. Ready for next move up  URL ","positive"
"2013-02-11 18:39:49","$GMXR -13%","negative"
"2013-02-11 18:46:15","$PCS - shhhhh","positive"
"2013-02-11 18:49:27","$P is breaking out. URL ","positive"
"2013-02-11 19:09:48","is this a potential h&s on $LULU with neckline 65ish? URL ","negative"
"2013-02-11 19:10:02","$LEAP abouve 6 again - lining up to break out","positive"
"2013-02-11 19:45:40","hmmm ""@user: $TSLA @user coming after NYT writer. Elon says vehicle log shows he took long detour.  WOW""","positive"
"2013-02-11 20:00:57","$AAPL Crack Under 480 !!!","negative"
"2013-02-11 20:12:22","$AAPL Sell Off !!!  Somebody Know Something and Dump ?","negative"
"2013-02-11 20:20:41","$LM Settling in with 27.40.  URL ","positive"
"2013-02-11 20:30:31","Green Weekly Triangle on $PBY,....Scaling Up URL ","negative"
"2013-02-11 20:39:17","$ARUN doing what it needed to today, bouncing at support URL ","positive"
"2013-02-11 20:41:39","$GMCR still sitting above key support, may test further but no damage done longer-term URL ","positive"
"2013-02-11 20:50:22","Last time $AAPL Dropped was when Tim Cook this was when Tim Cook spoke.... Hummmm !!!!","negative"
"2013-02-11 20:52:12","$GMXR -18% any news ?","negative"
"2013-02-11 20:52:13","$MCO out the last 1/2 from this morning +1.00 URL 30 min opening range","positive"
"2013-02-11 20:53:25","$AAPL setting up for a sell the news tomorrow on Cook speech.  He is no Jobs, market will be disappointed.  Iwatch?  Gimme a break.","negative"
"2013-02-11 20:55:25","@user: $AAPL setting up for a sell the news tomorrow on Cook speech.  He is no Jobs, market will be disappointed. Iwatch? Gimme a break","negative"
"2013-02-11 20:58:35","""@user: $AAPL is WEAK.. wants lower. Tmrw will be nasty folks. Sideline if ya long.. Bears taking over.""","negative"
"2013-02-11 21:06:27","$AAPL Made in USA = Less Profit for Shareholder and Share will drop on anticipation...","negative"
"2013-02-11 21:08:45","""@user: $AAPL If TC announces bringing cash back to US>> Made in USA = Less Profit for Shareholders & Share will drop on anticipation...","negative"
"2013-02-11 21:13:04","$GOOG can break above the old 52 week high of $786.67 tomorrow. It gave us another green candle on the daily and weekly! What a beast!","positive"
"2013-02-11 23:15:35","$INVN - Do I believe? Well, 111 tweets since 2012 says I do (tweets w/ InvenSense mentioned) URL ","positive"
"2013-02-11 23:19:55","$esrx gap fill idea.. 56 looks big URL ","positive"
"2013-02-12 02:48:24","$$ , $ES,$SPY, ""Ground Hog Week"", distribution at highs.. URL ","negative"
"2013-02-12 02:59:48","$OMEX Odyssey's Record Breaking Recovery to be Featured on Discovery Channel SILVER RUSH Premieres February 24 - 8 pmET URL ","positive"
"2013-02-12 03:07:39","$EVC - so close to magic 2.00++++ - ready for a big volume day with great earnings due 3/7 Target 3.00","positive"
"2013-02-12 03:12:23","$$, $AMZN,,,Headed to lower weekly channel support at approx. 233?? URL ","negative"
"2013-02-12 03:22:37","$OCN Over $41.50 URL ","positive"
"2013-02-12 05:30:16","Momentum Monday Post - thick and deep but dont chase ....$$LNKD $NFLX $TSLA URL ","positive"
"2013-02-12 06:47:21","$FOSL  bullish engulfing.","positive"
"2013-02-12 10:36:31","$OVTI If it clears the $16.03 resist the move may be powerful.Breakout candidate! Under accumulation URL ","positive"
"2013-02-12 12:08:32","expect $NFLX to trade higher on Dish founders positive comments about NFLX.  Basically calls them game changer. URL ","positive"
"2013-02-12 13:41:11","$FOSL worth eyeing - earnings coming out so could move either way URL ","positive"
"2013-02-12 13:47:17","Watch $SZYM, nice base, working a bull flag, could get legs to the 200 day ma around 10.30 on b/o URL ","positive"
"2013-02-12 13:48:46","$UNXL will be watching this week for higher prices  URL ","positive"
"2013-02-12 13:54:29","""@user: $SHLD  could be getting ready for a move to the 200 day  URL ","positive"
"2013-02-12 13:55:34","$NFLX Held the 10 day ma like a champ yesterday, lets see if it can squeeze some more shorts  URL ","positive"
"2013-02-12 14:09:35","RT @user $INVN ..lots of bullish technical discussions tonight. Fundamentals have always suggested a higher price.","positive"
"2013-02-12 14:15:49","$V can only appreciate!!!!!","positive"
"2013-02-12 14:24:03","$INVN last one...watch for the breakout...good luck today  URL ","positive"
"2013-02-12 14:27:02","$AMZN looking to add to short position on any bounce URL ","negative"
"2013-02-12 14:34:10","$UNIS sold stocks at $2.24, now we are at $2,15. We will come back UP soon. Patience my friends. I'm LONG","positive"
"2013-02-12 14:35:37","$MELA sell stocks at $1,3 we wait for it lower","negative"
"2013-02-12 14:53:14","$MITK moving again","positive"
"2013-02-12 14:53:42","$CROX continues the pattern - tension building as it creeps up","positive"
"2013-02-12 14:54:26","$FSLR obama speech tonight moving it on up in channel - squeeze continues","positive"
"2013-02-12 15:03:43","$GALE $2 & $3 calls waking up","positive"
"2013-02-12 15:07:43","$BAC  Out @ $12.06 waiting for a pullback to comeback 3K profit $$  :)","positive"
"2013-02-12 15:11:35","$XXIA on watch list with 21% ave full day volume close to line URL ","positive"
"2013-02-12 15:14:18","$JOE successful test of that $22-23 support I highlighted last week URL URL ","positive"
"2013-02-12 15:16:26","$AAPL Cover my Short B4 Conference !","negative"
"2013-02-12 15:20:16","$UEC nice set up","positive"
"2013-02-12 15:25:53","$YGE opening range is in. Feet up. $FSLR $JASO $X and $BUD similar trades.  URL ","positive"
"2013-02-12 15:26:28","$AAPL back to yday opening range high - support bounce  URL ","positive"
"2013-02-12 15:35:20","Cook should inquire as to how many indictments Goldman has faced every time he is asked for numbers...walk off the stage  $gs $aapl","positive"
"2013-02-12 15:35:59","$OPXA taking some here long small stop","positive"
"2013-02-12 15:46:09","Green Weekly Triangle on $HERO,.....Open Today Scaling URL ","negative"
"2013-02-12 15:47:06","Green Weekly Triangle on $HERO,.....Second Scaling URL ","negative"
"2013-02-12 15:48:29","$NWL - Long @ 19.75. Trailing Stop @ 21.08 from 6 prior Stops of 21.06, 20.26, 19.93, 19.75, 18.95 and 18.15: URL ","positive"
"2013-02-12 15:48:29","Green Weekly Triangle on $HERO,.....Third Scaling and Closed URL ","negative"
"2013-02-12 15:53:06","$AXP new multi-yr highs","positive"
"2013-02-12 15:56:01","$P breaking out after expanding from Shark Pattern yesterday URL ","positive"
"2013-02-12 16:02:43","Green Weekly Triangle on $HERO,....Net Profit $ 30,990.00 (3.08%) URL ","negative"
"2013-02-12 16:07:17","$FSLR - daily  URL ","positive"
"2013-02-12 16:11:22","$NIHD  Gap and go? (likely)  Also liking the action today on:  $WLT $CRM  Others:  URL Also bullish:  $DIA $QQQ $SPX $RUT","positive"
"2013-02-12 16:20:46","$AAPL like I said yesterday, APPLE is a broken stocks and TC is not the right CEO for the company. Still SHORT.","negative"
"2013-02-12 16:21:52","$AAPL when I got lot of hate mails yesterday after saying SHORT apple I realized my short was definitely going to work today.","negative"
"2013-02-12 16:22:30","$GOOG has been trading like a leader, ride it until it stops.","positive"
"2013-02-12 16:26:22","$AAPL enjoying some really nice gains right now from my SHORT. Next stop 465, if that does not hold I expect APPLE to make a new 52LOW soon.","negative"
"2013-02-12 16:33:51","Based on historical research about $GS upgrades/downgrades, $KR is a short right now after being upgraded from Sell to Neutral. Sell signal.","negative"
"2013-02-12 16:51:41","Like it or Not $AAPL will fill the gap B4 U will see $500.00 IMO","negative"
"2013-02-12 16:52:02","NEW POST: $AMZN Is Still in the Grasp of Corrective Forces URL ","negative"
"2013-02-12 16:53:01","$CTIC long - next one to pop out base 1.40 1.41 1.42 1.43 - get it!! - $GALE hot too at new hod","positive"
"2013-02-12 16:57:12","long $AAPL 470.10 holla","positive"
"2013-02-12 17:02:02","Price Match is a reputation destroyer since you can match price anytime with gr8 technology. Price Match = Friction. $AMZN","positive"
"2013-02-12 17:03:22","Red Monthly Triangle on $CLSN,....Scaling","positive"
"2013-02-12 17:07:27","$AAPL hit resistance yesterday and continues to roll over - holding short currently URL ","negative"
"2013-02-12 17:44:49","$AAPL $480 weekly uptrend support becoming new resistance and bear flag in the making  URL ","negative"
"2013-02-12 18:05:06","$NFLX RSI is sloping lower/MACD is about to cross down.Negative Divergence on Daily.Distribution ? URL ","negative"
"2013-02-12 18:06:45","""@user: $OCN trying to go, looking for follow-through"" I think the follow through is coming. This wants more","positive"
"2013-02-12 18:23:02","$AMZN clearing this rising trend line / support off 5 minute looking to add to short position  URL ","negative"
"2013-02-12 18:33:46","$PHM ready to go. I'll buy some even up here too along with @user","positive"
"2013-02-12 18:34:39","$AMZN sharing a few trading insights POSTED VIDEO URL ","negative"
"2013-02-12 18:43:42","$SPWR new HOD","positive"
"2013-02-12 19:04:42","$UVXY Added some $AAPL Mar Bull Straddle for EOD squeeze","negative"
"2013-02-12 19:11:43","$DISH Break out watch over $38.10 URL ","positive"
"2013-02-12 19:17:03","$SPWR SunPower Corporation Option bulls make bet on 50% up move by June URL ","positive"
"2013-02-12 19:23:26","$BAC huge spike on AUG 17 CALLs just now. 10,000 contracts.","positive"
"2013-02-12 19:25:02","$JBHT short right here, maybe write some MAR70 calls if buyers show up before close today","negative"
"2013-02-12 19:28:21","$BAC breaking out I suggest you LONG some if we hold above 12.20 at the close.","positive"
"2013-02-12 19:30:40","$SWI currently a loser for us but maintaining higher lows, would like to see more volume on upside URL ","positive"
"2013-02-12 19:35:01","$BAC huge VOLUME spike in the last 10 min.","positive"
"2013-02-12 19:38:36","$OCN still looks good but need that volume to come back to truly power on from here URL ","positive"
"2013-02-12 19:40:37","$BAC now that's what I call VOLUME!!!!","positive"
"2013-02-12 19:40:59","$DHI: Long @ 14.39. Trailing Stop @ 20.50 from 11 Stops of 19.05, 17.90, 16.93, 15.93, 15.65, ... 13.39 and 12.39 - URL ","positive"
"2013-02-12 19:45:11","$V still taking a breather, still above first support, good place to add URL ","positive"
"2013-02-12 19:54:41","$JPM very efficient trend, love seeing these  URL ","positive"
"2013-02-12 19:55:13","$ZNGA Merrill upgraded this on 2/5 - just a retrace to base of breakout say 2.60","negative"
"2013-02-12 20:00:57","$BAC shorts better make a decision today... #OBAMA will give another push for continuation tomorrow.","positive"
"2013-02-12 20:02:51","$LNKD sure to be mutual fd PM's putting in limit orders and never getting filled, more to come URL ","positive"
"2013-02-12 20:08:25","just know your gut will betray you quite often in the trade em thing. even on $CELG.","positive"
"2013-02-12 20:15:36","$DVAX Options Trade for Heplisav FDA Approval Decision URL ","positive"
"2013-02-12 20:21:22","$TUES moving stop up again and protecting profits on big gains URL ","positive"
"2013-02-12 20:27:45","$OABC - Long @ 16.55. Trailing Stop @ 23.59 from 10 prior Stops of 23.08, 22.80, 21.16, 20.18, ... 16.74, 15.90 & 15.25 URL ","positive"
"2013-02-12 20:46:14","$LPX - Long @ 11.40 - Trailing Stop @ 19.13 from 9 prior Stops of 17.31, 16.69, 14.17, 13.14, ... 10.40 and 9.40 - URL ","positive"
"2013-02-12 20:58:59","Innovative Drugs May Win U.S. Approval After Early Trials URL good news for #biotech $DVAX $GALE $GOVX","positive"
"2013-02-12 21:00:49","Took two position overnight $BAC and $PHM","positive"
"2013-02-12 22:41:35","$CSOD Conf Call: CEO: feeling good about our position and good momentum coming out of last year","positive"
"2013-02-12 22:47:25","$VTUS there we go!  A great end of day pop in the last 30 mins on 90k volume! Looking for a little bit more tomorrow - URL ","positive"
"2013-02-13 00:43:24","$RAX Uptrend was exhausted and started to form a downward channel. Downward divergence in MACD. Strong support at $60.04. Great SHORT!","negative"
"2013-02-13 00:48:59","$BWLD Wants to fill the gap which will be complete at $83.10. Higher highs and MACD and RSI showing bullish signals.","positive"
"2013-02-13 00:49:57","For the past 8 years $GOOG booked an avg return of -6.5% during Jan to Mar option expiration. It has posted positive returns for 2/8 years","negative"
"2013-02-13 00:51:44","For the past 8 years $GOOG has posted a Best return: 10% Worst return: -28% during the Jan to Mar option expiration time frame","negative"
"2013-02-13 01:30:52","$AAPL, More like ""crapple"" as one student said today. Bearish with a move lower tomorrow. It's failing exactly where I thought it would.","negative"
"2013-02-13 02:01:01","$BAC Fiscal Cliff talk by President Tonight = Ouch !!!","negative"
"2013-02-13 02:28:06","#vmware $VMW where? here? there? best wishes dealing with this complex H&S URL ","negative"
"2013-02-13 02:32:45","$AAPL Mac manufactured un USA said Obama = Lower Profit Margin !","negative"
"2013-02-13 02:42:19","""@user: $AAPL How will smaller margins and higher wages and unions help apple?""","negative"
"2013-02-13 03:00:05","#hammer + #wedge worked out from last week $RYL $HOV $TOL $PHM $ITB $XHB etc URL ","positive"
"2013-02-13 03:00:46","@user  $AAPL will make computers in US. The 1st line of tablets will be called the Pinto: They explodes if swiped from behind!","negative"
"2013-02-13 03:08:12","$BAC Obama is slowing the rally... Ouch !","negative"
